,tweet_id,retweeter_id,retweeter_location
521,1459937906525556739,1433695692036481024,"Johannesburg, South Africa"
522,1459937906525556739,1406290116419719177,
523,1459937906525556739,1176045030022107136,"Idaho, USA"
524,1459937906525556739,1445339038521741319,
525,1459937906525556739,228063250,
526,1459937906525556739,348539173,
527,1459937906525556739,130142596,
528,1459937906525556739,562990095,"Lagos, Nigeria"
529,1459937906525556739,815814484765741056,"Los Angeles, CA"
530,1459937906525556739,116465142,Atlanta
531,1459937906525556739,893086907508420608,
532,1459937906525556739,1249615700,
533,1459937906525556739,2385061622,"Sao Paulo, Brazil"
534,1459937906525556739,1190303177725202432,"Bhubaneshwar, India"
535,1459937906525556739,1182258156170293249,Riyadh
536,1459937906525556739,705306164167311360,"Magodo estate Lagos mainland ,"
537,1459937906525556739,1443840264213311536,rooftop 
538,1459937906525556739,1217340912243638273,"Bareilly, India"
539,1459937906525556739,151274219,"Ashland, Virginia"
540,1459937906525556739,3935994083,
541,1459937906525556739,1114481686828462080,
542,1459937906525556739,1378435871750426626,
543,1459937906525556739,633580141,Bilbao
544,1459937906525556739,440239672,
545,1459937906525556739,751744801121329152,"Seoul, South Korea"
546,1459937906525556739,198249585,Heidelberg
547,1459937906525556739,1317835923816591360,DSM
548,1459937906525556739,387270755,"Cennet koyu,Göltürkbükü Bodrum"
549,1459937906525556739,258788589,
550,1459937906525556739,899474561514651648,"Jammu, Jammu & Kashmir, India"
551,1459937906525556739,895165274281955329,
552,1459937906525556739,1271306223829172225,Kenya
553,1459937906525556739,1453158802015068162,
554,1459937906525556739,831537433,South Africa
555,1459937906525556739,1156310806327451649,
556,1459937855577280514,1459572335271460870,
557,1459937855577280514,861629679886880768,"Dallas, TX"
558,1459937855577280514,4837155879,
559,1459937855577280514,1455302769557057539,
560,1459937855577280514,1352667285744463873,𝐤𝐥𝐚..𝐦𝐮𝐤𝐨..𝐬𝐫𝐭
561,1459937855577280514,1460961520473497610,
562,1459937855577280514,1342648539575320576,velala
563,1459937855577280514,1441582893390655493,
564,1459937855577280514,918096933838733312,"Bengaluru, India"
565,1459937855577280514,1361913743500697600,
566,1459937855577280514,1460966554867474432,
567,1459937855577280514,1433364119957037059,
568,1459937855577280514,1010142807405793281,
569,1459937855577280514,922249838330126337,"Washington, USA"
570,1459937855577280514,1459893317785817088,New York
571,1459937855577280514,1451944378826575875,
572,1459937855577280514,1458373432932855808,
573,1459937855577280514,1459104198742712334,
574,1459937855577280514,1186966535988006912,
575,1459937855577280514,1427286386479144965,Islas Caimán.
576,1459937855577280514,1420296350852395011,
577,1459937855577280514,1456006274110394370,
578,1459937855577280514,1423865600158277637,
579,1459937855577280514,1409329636954148869,"Surrey, British Columbia"
580,1459937855577280514,1284950899111198720,USA Russia UK London  Germany
581,1459937855577280514,771284286989217796,allagadda
582,1459937855577280514,1442565893259599877,"Rock City, Arkansas"
583,1459937855577280514,1578611251,
584,1459937855577280514,1406629316675440647,🌎planet EARTH🌍
585,1459937855577280514,1435874567667417090,
586,1459937855577280514,45249172,"London, UK"
587,1459937855577280514,1255903598455558146,
588,1459937855577280514,1436421170459516948,
589,1459937855577280514,3094232313,Italia
590,1459937855577280514,768731225271959552,
591,1459937855577280514,1455991988755607555,
592,1459937855577280514,1410626063814643717,
593,1459937855577280514,1459910371104358404,
594,1459937855577280514,1459489790601031680,
595,1459937855577280514,1433421363394629634,
596,1459937855577280514,1459787657974665217,
597,1459937855577280514,1252638295701454850,
598,1459937855577280514,1186716045094117378,"Nordrhein-Westfalen, Deutschla"
599,1459937855577280514,1449679548769918977,
600,1459937855577280514,1417106674679123976,Pakistan
601,1459937855577280514,196707379,paradise
602,1459937855577280514,1400003232,
603,1459937855577280514,1085366414788227072,
604,1459937855577280514,1411714253568970765,
605,1459937855577280514,1239994491571970049,NYC 
606,1459937855577280514,1265868941605236740,Vijayawada
607,1459937855577280514,1433049365736689673,
608,1459937855577280514,1446155604708429824,
609,1459937855577280514,417065145,"Solapur, India"
610,1459937855577280514,1159958966153015296,
611,1459937855577280514,2741170557,
612,1459937855577280514,1094297482706616320,
613,1459937855577280514,610297975,
614,1459937855577280514,1353421647865327618,Pakistan
615,1459937855577280514,1034572631025098754,El Mundo
616,1459937855577280514,1951619215,
617,1459937855577280514,957808962983755776,
618,1459937855577280514,1455168569071869953,TX
